Area,American_Indian_Or_Native,Asian,Black,Hispanic,Other_Race,Two_or_More_Races,White
234502,0,1.0309278,63.917526,29.986553,0.31376064,1.5239803,3.2272522
234600,0.13833992,0.67193675,56.442688,36.284584,0.19762845,2.0158103,4.249012
234700,0,0.02712968,50.759632,48.073792,0,0.67824197,0.46120456
234800,1.3618075,2.7545652,51.191582,40.792324,0.03095017,2.3831632,1.4856082
234901,0,0,46.267582,53.732418,0,0,0
234902,0.18144116,0.59616381,47.978226,45.645412,3.1622603,1.2700881,1.1664075
235100,0,3.1091371,74.851944,14.340101,0.19035533,4.1243653,3.3840947
235201,0.27205595,2.0987175,66.925766,26.156239,0,2.4873688,2.0598524
235202,0.69778633,0.28873917,59.624638,33.686237,1.2752646,2.3339751,2.093359
236000,0.7289294,4.1457858,61.002277,15.580866,0,3.6902051,14.851936
236100,0.71998441,11.34462,65.01265,16.501265,1.7123954,1.498346,3.2107413
236202,0,1.6337522,35.870735,56.876122,1.0592459,2.1903052,2.3698385
236203,1.15219721,1.2861736,65.648445,29.421223,0.34833869,1.1521972,0.99142551
236204,0.2733174,0.58079946,59.446533,36.009567,0.54663479,0.64912879,2.4940212
236400,1.34090913,1.7954545,81.318184,7.7272725,1.8636364,1.6136364,4.340909
237101,0,0.43943971,23.784674,75.638557,0,0,0.13732491
237102,0,0,23.294279,75.223984,0.6891799,0.41350794,0.37904894
237201,0,0.46989721,25.227606,72.452278,0.49926579,1.1747431,0.17621145
237202,0,0.58528429,29.786789,68.290131,0,0.22993311,1.1078595
237300,0.19470406,2.8232088,62.207943,32.982864,0,0.21417445,1.5771028
237401,0,0,23.826817,75.223465,0.47486034,0.33519554,0.1396648
237402,0,0.029036004,38.792103,60.452961,0.20325203,0.14518002,0.37746805
237500,0,0.07032349,23.699015,75.07032,0.63291138,0,0.52742618
237600,0,0.66137564,24.94709,72.989418,0,0.47619048,0.92592591
237710,0,1.3544763,21.176083,72.943512,2.1473405,2.1143045,0.26428807
237720,0,0.033456005,18.902643,80.562057,0,0.30110404,0.20073603
237800,0,0,59.701099,36.811745,0.68169898,1.0749869,1.7304667
237900,0.65195584,0.95285857,82.046135,13.189569,0,2.7582748,0.4012036
238000,0,0,77.737091,20.322226,0,0.93372393,1.0069572
238100,0.19573727,0,69.508484,25.141365,0.84819484,2.8055677,1.5006524
238200,0,2.7640491,79.901154,12.02636,0,3.8989565,1.409482
238310,0,0,22.767668,75.349129,0,0,1.8831993
238320,0,0,30.975485,68.794685,0,0,0.22982635
238400,0.32461333,0.019094901,80.198586,15.333206,0.15275921,2.730571,1.2411686
239201,0,0.45662099,18.0231,81.224815,0,0.053720117,0.24174052
239202,1.7971246,0,16.833067,80.491211,0,0.51916933,0.35942492
239310,0,0,9.7823544,87.502922,0.51486075,0.023402762,2.1764569
239320,0.51786637,0,17.581564,80.735367,0.41429311,0,0.75090629
239330,0,0,16.20326,83.796738,0,0,0
239501,0,0,22.837837,74.837837,0,0.56756759,1.7567568
239502,0.05686665,0,20.614161,79.04464,0,0.17059994,0.1137333
239601,0,0.37695208,15.48196,83.144859,0,0.32310179,0.67312872
239602,0.3421728,0,15.711434,83.233536,0,0,0.71285999
239701,0.40658671,0,20.49197,78.837166,0,0.16263469,0.10164668
239702,0,0,39.465794,60.15263,0,0,0.38157538
239801,0,0.22805017,13.397947,86.231468,0,0.028506272,0.11402509
239802,0.20990764,1.6372796,17.674223,80.289673,0.18891688,0,0
240010,0,0.081037275,27.06645,72.636414,0,0.21609941,0
240020,0.071710289,0.28684115,24.238079,74.793831,0,0,0.60953748
240200,0,1.0538201,26.872412,71.226944,0,0,0.8468197
240300,0,0,23.741442,73.902534,0,0,2.3560209
240401,0,0,28.024155,71.975845,0,0,0
240402,0,0.026539277,33.174099,64.171974,0,2.6008492,0.026539277
240500,0,0.16799022,25.839951,73.091019,0,0.64141721,0.25962126
240600,0,0.19704433,26.26601,73.359604,0,0,0.1773399
240700,0,0.22764228,30.439024,66.016258,0,0.66666669,2.6504066
240800,0.44444445,0.12121212,36.020203,61.090908,0,0.32323232,2
240900,0,0,22.358269,77.35659,0,0,0.2851392
241001,0.11368804,0.11368804,37.380627,60.663937,0.2501137,1.0686675,0.40927693
241002,0,0,30.760038,66.778206,0,2.3900573,0.07170172
241110,0,0,32.182804,67.305847,0,0,0.51134551
241120,0,0.32123962,29.36508,66.685562,0,2.7210884,0.90702945
241201,0,0.13797861,36.771301,61.159019,0,1.9317006,0
241202,0.020283977,0,36.044624,62.19067,0,0.97363085,0.77079105
241300,0,0,45.036102,50.225632,0,2.166065,2.5722022
241400,0,0.97488922,23.781389,74.534714,0,0.70901036,0
242000,0,0,34.247246,64.381882,0.36719707,0.31823745,0.68543452
242100,0,0.53821313,27.161823,72.299965,0,0,0
242200,0,0.23297492,21.666666,77.974907,0,0,0.12544803
242300,0.78479967,0,18.835192,78.562576,0,0,1.8174309
242600,0,0,34.164639,65.470398,0,0.22303325,0.14193025
242700,0.13560635,1.3173189,27.469973,70.941498,0,0,0.13560635
243000,2.5814826,0,19.036631,76.132103,1.9325064,0,0.31727719
243100,0,1.0454545,19.742424,77.242424,0.21212122,0,1.7575758
261101,0,5.5526991,1.8508997,4.9871464,0.33419022,2.2622108,85.012856
261102,0,6.9571676,1.559792,7.4770985,0,6.3877196,77.618225
261200,0,11.702926,1.2503126,5.9014754,0,1.1502876,79.994995
262100,0,8.9828272,1.1558784,5.0528402,0,2.1796565,82.628799
262200,0,8.9732714,4.0305471,7.912601,0.29698768,5.7700467,73.016548
262301,0.50116939,14.166389,1.5369195,9.1881056,0,3.2074842,71.399933
262302,0,4.0296583,0.64474535,7.0599613,0,2.7401676,85.525467
262303,0.30282637,3.9703903,0,5.1480484,0,5.6191115,84.959625
262400,0,8.5148516,0.66006601,6.2376237,0,3.1353135,81.452148
262501,0,1.9434195,1.1316113,4.4280443,0,2.6814268,89.815498
262601,0.82468742,7.714818,0.82468742,7.9276404,0.23942538,5.1609468,77.307793
262604,0.22967386,9.3400707,0.42872456,0.68902159,0,6.7524114,82.560097
262704,0.028441411,6.9965868,0.62571102,9.7554035,0,3.6405005,78.953354
262706,0,0.87533158,4.3236074,6.4456234,0,7.6923075,80.663132
262802,0,4.2962127,1.4980215,7.2074618,0.79140759,2.1481063,84.058792
264000,0,1.9526248,0,5.24968,0,0.80025607,91.997437
264102,0,8.2348595,1.4771049,6.0561299,0,2.7326441,81.49926
264103,0.40096232,11.186849,0,8.3801126,0,2.7666399,77.265434
264301,0,14.851679,1.2490242,5.3278689,0,3.0249805,75.546448
264302,0,9.7808371,1.7025901,6.4118819,0,4.5643907,77.540298
265100,0,4.7637196,1.7530488,1.7911586,0.34298781,3.0868902,88.262192
265201,0.71745813,24.051929,1.7423984,5.8763237,0,1.0932696,66.518623
265202,0.53340822,19.792252,2.189781,3.2285233,0,4.126895,70.129143
265301,0.121538326,46.375553,3.0558207,19.307232,0,6.5370259,24.602831
265303,0,36.62944,2.4568527,19.878172,0,4.6091371,36.426395
265304,0,31.557615,0.34742329,16.647366,0,4.7481179,46.699478
265305,0.046707146,34.796825,2.7557216,9.0611868,0.35030359,3.1994395,49.789818
265410,0,8.6741886,5.7827926,5.0070524,0.70521861,2.8913963,76.939354
265420,0,16.53433,5.1844931,3.6431575,0.84072864,2.4754786,71.321815
265510,0,38.303528,0.57999033,6.3798938,3.1174481,1.8608023,49.758339
265520,0,19.954802,2.3050847,4.0903955,0,4.2937851,69.355934
265601,0.33909801,20.006783,1.5598508,2.9501526,0,2.7127841,72.431335
265602,0,11.718483,1.6399044,3.5531261,0,1.7423984,81.346085
265700,0,18.479939,1.8518518,4.9189816,0,4.4367285,70.3125
267100,2.9048116,14.970952,2.4728138,11.783108,0.29792938,4.9158349,62.654552
267200,0,23.453518,0.60091907,6.6101098,0,1.2548604,68.080597
267300,0,26.731997,5.2415681,10.916135,0,5.0136738,52.096626
267402,0,25.173761,4.2354474,7.754127,0,2.6933103,60.143353
267403,0,32.76873,2.6710098,10.716613,0.26058632,2.4429967,51.140064
267404,0.33982083,15.848007,1.2666049,15.415508,0,4.5103493,62.619709
267501,0,16.813087,0.81793398,41.108753,0,6.5737658,34.686459
267502,0,19.25816,1.0089021,19.020771,0.77151334,4.1839762,55.756676
267600,0,18.597662,1.6360601,30.083473,1.2020034,3.3388982,45.141903
267700,0,33.323597,1.7523365,21.349298,0,3.7967291,39.778038
267800,0.033557046,21.912752,2.8187919,6.8120804,0,3.1208053,65.302017
267901,1.2875537,20.944206,0,0.68669528,0,1.1158798,75.965668
267902,0,13.253012,2.5243833,3.0694206,2.9546759,0.88927138,77.309235
269000,0.12360939,8.0346107,4.0791101,7.3106127,0,1.7305316,78.721527
269100,0,5.5486441,1.3436178,7.365016,3.0604627,4.2796717,78.402588
269300,0,9.833827,2.4129298,3.9608469,0,2.8909628,80.901436
269500,0,10.556526,1.9965061,2.4207637,0,1.0980784,83.928123
269601,0,4.2713566,24.905779,58.071609,0,0,12.751256
269602,0.40072858,2.9143898,18.178507,37.52277,1.4571949,4.6265936,34.899818
269700,0.44479331,16.666666,8.2940865,39.377289,0,3.0873888,32.129776
269800,0.42514426,18.67598,6.9845128,19.890676,0.27330703,4.8587914,48.89159
269903,0.35273367,18.594105,8.9443188,27.362057,0,8.0372887,36.709499
269904,0.64692712,18.586714,12.839015,20.875839,0.5971635,6.8424983,39.611843
269905,0.25062656,18.577694,6.5789475,49.216793,0.25062656,1.8796992,23.245613
269906,2.38836978,22.11838,5.5728626,15.680166,0,11.007269,43.232952
269907,1.017187,14.205542,8.8740797,33.216415,1.367941,3.1217117,38.197124
270100,0.41063324,19.559109,5.5543547,23.946402,0.21612276,5.467906,44.84547
270200,0.25926885,5.0557427,6.6891365,59.994816,4.303863,1.7111745,21.986
270300,0,8.4569139,30.661324,37.434868,3.7274549,2.1242485,17.59519
271100,0.62396008,22.004992,1.3311148,18.094841,1.0815308,6.3227954,50.540764
271200,0,30.40708,3.0088496,33.274338,0.42477876,2.4424779,30.442478
271300,0,18.936359,5.2069426,19.470406,0,5.3627057,51.023586
271400,0.71038249,10.382514,0.49180329,12.732241,0,3.5245903,72.15847
271500,0,13.425628,2.318094,16.999355,0,5.5054731,61.75145
271600,0.19902697,33.724014,5.1525874,9.155241,1.017249,4.0026536,46.749226
271701,0.44315663,24.152037,2.1305609,13.6015,0,1.891938,57.780807
271702,0.66758746,37.822285,2.0488029,13.512892,0.48342541,9.1850824,36.279926
271801,1.573918,19.477234,4.243957,34.513771,0,1.5458122,38.645306
271802,0.12330456,22.179409,8.7392111,23.073366,0.47780517,3.6837237,41.723183
271901,0.088417329,9.9616861,8.4880638,36.251106,0,2.6525199,42.558208
271902,0.23023792,9.5165005,3.4535687,22.716808,0.71629572,5.4489641,57.917625
272100,0.27137041,9.9954767,0.36182722,24.084126,0.15829942,6.4450474,58.683853
272201,0,8.6973791,8.8562355,42.494041,0,2.5019858,37.450356
272202,0.29411766,6.9518719,7.0053477,34.572193,0,4.7593584,46.41711
272301,0,12.195864,6.8734794,34.063259,0,7.0863748,39.781021
272302,0,7.5764289,5.5161719,52.658398,0.37660611,0.73105896,33.141338
273100,0.27790645,4.8170447,0.41685966,20.240852,0,2.4548402,71.792496
273200,0,2.2965693,9.1295719,33.90984,0,5.3019562,49.362064
273300,0.58922559,2.5252526,10.634119,26.206509,0,3.7037036,56.34119
273402,0,6.7929926,3.7540221,7.543797,0,4.6120844,77.297104
273502,0,4.0823212,3.8798921,8.2995949,1.2145749,7.4898787,75.033737
273600,1.5069066,4.855588,3.1393888,13.059857,0.33486813,1.0883214,76.015068
273700,0,7.8214288,3.3214285,22.5,0.21428572,5.2142859,60.92857
273800,0,7.8425479,5.9495192,15.715144,0.24038461,6.8509617,63.401443
273902,0.27218291,1.1431682,3.0756669,12.602069,0,4.6815462,78.225365
274100,0,8.1314077,15.517241,9.5992546,1.001864,1.3280522,64.42218
274202,1.5430562,2.8123446,2.0905924,7.4664011,0.69686413,0.94574416,84.445
275101,0,22.091194,6.3679247,27.672956,0,7.2327046,36.63522
275102,0,7.0234113,2.4440444,63.390789,0,1.3377926,25.803963
275200,1.2130034,11.232411,1.9408054,55.846676,0,3.9058709,25.861233
275302,0.70818579,12.393251,5.4363675,12.580712,0.20828994,3.436784,65.236412
275311,0.57311565,26.345953,2.3445642,24.852379,1.1635984,4.063911,40.656479
275400,0.35283741,18.435755,4.8221111,21.817112,1.264334,4.6750956,48.632755
275500,0.26605853,9.692132,4.2949448,69.802353,0,2.0904598,13.854048
275602,0.18905975,27.779179,13.221578,13.687925,0,3.7685909,41.353668
275603,1.25296306,19.302404,1.6931933,37.487301,0,0,40.264137
276000,1.0390542,13.3823,4.5145111,22.89502,0,2.221426,55.947689
276100,0,14.137248,47.443089,8.6110191,0.37941274,7.4727812,21.95645
276400,0.26340997,11.70977,2.6819923,12.571839,1.1015326,3.9032567,67.768196
276500,0.5121396,15.496965,4.5144157,16.843702,0.1707132,6.4491653,56.012897
276601,0.17382666,19.418922,3.3027067,11.671219,0,5.6121182,59.821205
276603,0.075571507,12.790478,5.4978275,17.192518,1.3602872,3.6841111,59.399208
276604,0,17.580606,16.662745,7.5311837,1.1061426,4.3304305,52.788891
277000,0.62915695,9.8328238,2.06723,14.488585,0.17975913,3.9367249,68.865723
277100,1.0625,11.65625,2.4375,27.5625,0,7.15625,50.125
277200,0,8.0396042,30.336634,37.782177,0,5.108911,18.732674
277400,1.1111112,10.467836,48.654972,30.643274,0,4.2105265,4.9122806
278001,0.87509942,8.3134451,4.8528242,23.98568,0,2.3070803,59.665871
278102,0.61290324,4.516129,3.3548386,11.451612,0.83870965,5.1935482,74.032257
291110,0,0.22408964,56.470589,39.663864,0.58823532,2.8571429,0.19607843
291120,0.30554342,2.79354,23.177652,73.461372,0,0,0.26189438
291130,0,12.402016,17.861143,65.565506,0.22396417,0.44792834,3.4994402
291210,0.051984057,18.177092,16.011089,61.254547,0,1.4035696,3.1017156
291220,0,17.896679,7.5118608,69.84713,0,0.23721665,4.5071163
291300,0.62137532,47.307373,2.0712512,24.275063,0.12427506,4.6396022,20.96106
292000,0,16.674105,12.330805,55.91254,0,4.4027963,10.679756
293201,0.72793448,28.283287,10.934182,41.583256,0,2.9875646,15.483773
293202,1.1052303,18.757784,8.1257782,62.904732,0.54483187,2.49066,6.0709839
293301,0,34.965519,2.3793104,19.758621,0,5.2758622,37.620689
293302,0.92761004,21.480539,6.020371,49.672607,0,1.6369588,20.261913
293304,0.27516624,15.638615,6.3288236,61.499657,0,1.7885807,14.469158
293306,1.0058676,11.232188,9.0947189,39.899414,0,2.5146689,36.253143
293307,0,11.296916,19.026384,59.457451,0,2.0066891,8.2125607
294110,1.2772517,4.7566614,0.55053955,85.025322,0,0.92490643,7.4653158
294120,0.2514669,0.67057836,2.6823134,88.264877,0,2.0536463,6.0771165
294200,0.2698327,2.1046951,0,90.825691,0,0,6.7997842
294301,0,8.2089548,0.44776121,82.388062,0.2238806,1.119403,7.6119404
294302,3.5848682,1.1091305,1.4854426,89.839569,0,0.63378888,3.3471975
294410,6.6479211,13.315927,17.272545,38.923477,0,6.8487649,16.991364
294421,0,10.234401,8.0224495,73.720703,0.29712775,2.7731924,4.9521294
294510,0,0.4575707,0.020798668,93.136436,0.041597337,0.18718801,6.1564059
294520,0.9021323,1.2028431,0.27337343,94.532532,0,0.1913614,2.8977582
294610,0,1.1781012,2.2176023,95.079697,0,0.64680064,0.87780088
294620,0,0.48802128,1.3087844,93.345161,0,0.42147294,4.4365573
294701,2.37948074,0.21631645,3.2138443,90.822006,0,1.0197775,2.3485785
294810,0,0,2.4193549,96.258957,0,0,1.3216846
294820,1.22236672,0.52015603,0.75422627,95.812744,0,0.36410922,1.3263979
294830,0.18440464,2.028451,2.1601686,94.283455,0,0.4214963,0.92202318
294900,0.32590982,1.0863661,2.3085279,90.983162,0,1.0863661,4.2096686
295103,0.34936294,15.084258,1.9934237,20.612413,0,3.7607892,58.199753
296210,0,1.8915969,11.640596,75.954895,0.54565299,1.4914514,8.4758091
296220,4.4980445,4.4545851,12.972621,63.515862,0.34767494,2.0643198,12.146893
296300,0.59602649,14.790287,2.1412804,35.80574,0,3.5540838,43.112583
296401,0,7.3748903,1.8437226,19.549313,0.99502486,13.052385,57.184666
296402,0.49293461,7.4926062,4.7978969,45.481434,0,2.2346368,39.500492
296500,0,0.77499998,10.775,75.824997,0,2.95,9.6750002
296600,0,0.19603999,6.5085278,70.770439,0.49009997,5.5283279,16.506567
296901,2.32013109,4.0778065,4.1012421,68.760254,0,6.7729082,13.967659
296902,0,3.6794355,3.6038306,54.435482,0,1.3860887,36.895161
297000,0,5.5512872,1.6711487,32.462543,0.19208606,3.5151749,56.607761
297110,2.08096865,3.9538403,14.604616,61.710178,0.69996214,3.5754824,13.374952
297120,0.26392189,1.4251782,5.4895749,73.132751,0,1.7418844,17.946688
297201,0.054600056,9.6642094,9.6915092,55.500954,0,1.6653017,23.423424
297202,0,9.4956255,2.1101389,36.978897,0,4.1173444,47.297993
297300,0,3.3072236,3.6988685,30.722366,1.3925152,6.4838991,54.395126
297400,1.0103695,5.3177347,1.8080298,25.019941,0,4.0148897,62.829037
297500,0,3.9803922,7.4705882,31.549019,0,3.5294118,53.470589
297601,0,0.46783626,6.8615985,22.183235,0,7.8752437,62.612087
297602,0.64918852,5.817728,4.9937577,34.681648,0,1.7478153,52.109863
300100,0,20.701225,1.3923838,10.182856,0,1.1071968,66.616341
300200,0,38.05497,0.15856236,11.610289,0,2.2903454,47.885834
300301,0,25.722145,0.030567018,7.4277854,0.45850527,2.6746142,63.686382
300400,1.5016088,20.075081,0.30389702,19.181265,0,5.1662498,53.7719
300501,0.29363784,24.730831,0,16.606852,0,3.817292,54.551388
300502,0.31650841,34.666,0.69965017,18.290855,0,2.3488257,43.678162
300600,0.55766229,34.329689,0.59112203,9.4467993,0,1.7287531,53.345974
300701,0,9.8613014,0,13.565005,0,0,76.573692
300702,0,8.1467543,0,5.2304797,1.335842,4.0639701,81.222954
300800,1.1967386,20.712782,0.97317201,8.7059441,0,2.5381379,65.873222
300901,0.33296338,24.845409,0.41224036,5.7872205,0,6.8495321,61.772633
300902,0,17.647058,0,15.60525,0,4.2294602,62.51823
301000,0.18203883,18.81068,1.4563106,18.345469,0,3.3980582,57.807442
301100,0.1210837,17.996065,0.10594824,11.533222,0,2.815196,67.428482
301203,0,16.037949,0.7906031,12.084933,0.76801443,2.1685114,68.149986
301204,1.122291,12.616099,2.3413312,13.641641,0,2.7863777,67.492264
301205,1.06951874,15.641711,2.4509804,14.393939,0,2.3172905,64.126556
301206,0.13170272,18.250235,0.018814676,8.9369707,0,4.045155,68.617119
301300,0,8.3787804,0.39662865,8.2300444,0.29747149,6.3460584,76.351013
301400,0.16172507,9.2452831,0.21563342,1.1320754,0.29649594,0,88.948784
301501,0,6.5591397,0,9.301075,0,1.9354838,82.2043
301502,0,10.393339,0,12.604077,0,2.1102498,74.892334
301601,0.24645717,9.0110903,3.2809613,18.730745,0,1.7252003,67.005547
301602,0.22145669,11.491141,2.2145669,44.512794,0.19685039,3.4940944,37.869095
301701,0,12.064805,1.895898,31.058256,0,1.1720097,53.809032
301702,0,13.685637,2.049458,19.681572,0,3.0149052,61.568428
301801,0,23.913044,0.42147294,26.086956,0,2.1517303,47.426796
301802,0,25.064674,0.57487786,12.359874,0,1.868353,60.132221
301900,0,14.160181,1.9457695,14.160181,0,2.1968365,67.537033
302002,0.80645162,15.372984,0.35282257,14.566532,0,2.4445565,66.45665
302003,0.93896714,10.745957,0.33907145,10.641627,0.1304121,1.5388628,75.6651
302004,0,15.868332,0.61293983,18.410896,0.24971624,2.3609536,62.497162
302102,0,15.092705,0.4505285,19.840582,0.34656039,1.5248657,62.744759
302103,0,17.65609,0.051177073,22.381439,0,1.2794268,58.631866
302104,0,29.419067,2.4826217,26.166832,0.76961273,1.961271,39.200596
302201,0,9.2511015,4.1360745,10.401371,0.24473813,0.85658348,75.11013
302202,0.17571262,10.71847,0.21475986,22.022648,0,1.2690356,65.599373
302301,0.18352833,22.023399,0.82587749,16.74696,0,5.1158524,55.104382
302302,0,16.738029,1.8878942,47.411446,0,1.5181004,32.44453
302401,2.1572957,15.508748,2.0723629,31.187363,0,1.1041278,47.970104
302503,0,17.12224,0,18.281216,0.30614477,1.1589766,63.131424
302504,0,8.8455429,2.2680881,35.336811,0,2.4948969,51.054661
302505,0,13.968466,4.9744616,41.17255,0,1.4212747,38.463245
302506,0,14.346591,4.2897725,28.15341,0,2.6136363,50.596592
310100,0.22363667,10.803371,1.6858765,11.250645,0.36125925,1.8407018,73.834511
310201,0,6.7793684,2.9498017,21.14887,1.9147835,4.2435741,62.9636
310202,0,10.7,2.0599999,15.44,0.14,4.6999998,66.959999
310300,0,11.952331,0,9.7090778,0.56081319,5.3627758,72.415001
310400,0,13.453056,0.59861374,18.241966,0,3.7177064,63.988659
310501,0,12.63673,3.3966608,52.648243,0.25906736,1.3529073,29.70639
310601,0,23.900339,1.1073515,35.665951,1.5226084,1.1227314,36.681023
310602,0,16.593887,1.0321556,26.359667,1.4688368,5.0813813,49.464073
310701,0.3215434,4.8633442,1.7684888,19.292604,0,3.6977491,70.056267
310702,0.60370272,10.692245,0.97933996,17.641535,4.6283875,1.6635363,63.791252
310703,0,8.5768147,4.3166823,16.173422,0.2262017,7.0122528,63.694626
310800,0.93646711,10.705105,0.40396622,28.736687,0,3.8927653,55.325008
310900,0,13.583025,0.35364088,33.579811,0.25719339,3.7775278,48.448803
311000,0,8.3230124,2.2293782,36.834282,0,2.0559821,50.557346
311100,2.74480697,8.3086052,2.0276954,39.41642,1.1622156,3.0662711,43.273987
311200,0,4.8297215,0.77399379,31.888544,0,3.9009287,58.606812
311300,0,9.275136,3.2475967,28.111198,0,4.4946737,54.871395
311400,0,11.852185,2.2983327,13.970257,0,2.3884633,69.490761
311500,0,8.7667704,0.95570666,21.668812,0.45947435,5.1461129,63.003124
311600,0,15.282393,2.8792913,19.795128,0.15227021,5.1633444,56.727573
311700,0,10.034483,1.1896552,18.258621,2.724138,4.6551723,63.137932
311801,0.402955,5.809268,1.7125587,49.932842,2.8542645,0.80590999,38.482204
311802,0.38890329,13.196785,4.122375,55.820587,1.3222712,0.90744102,24.241638
320000,,,,,,,
320100,0.613183444,0.65150744,2.0822687,91.300461,0.2554931,0,5.0970874
320201,0.56573278,2.4784484,0.72737068,87.634697,0,0,8.59375
320202,2.6258934,1.2132292,0.56506562,87.169685,1.1799901,0.066478312,7.1796575
320300,0.25226295,0.57872087,0.5045259,94.99926,0,0,3.6652322
400204,0,12.460418,3.5148828,21.295124,0.26915771,4.0056996,58.45472
400205,0,30.267965,4.4762483,9.8355665,0.70036542,2.4360535,52.283802
400206,0,16.79702,0.70763499,20.782124,0,0.94972068,60.7635
400207,0,5.935884,1.344364,20.744572,0,3.7642193,68.21096
400302,0,18.838202,2.7896292,34.952412,0,3.9054809,39.514275
400304,0.84309804,15.847385,2.8579595,27.565018,0.70020008,1.8290941,50.357246
400402,0,9.777462,0.78125,24.195076,0,1.3020834,63.94413
400403,0.56234717,9.853301,2.1760392,30.097799,0,5.1100245,52.200489
400404,0.2516011,6.5645013,0.54894787,13.792315,0.20585544,1.5096066,77.127174
400501,0,7,1.5714285,21.904762,0,5,64.523811
400602,0.46641791,4.5708957,0.86287314,66.907646,0,1.6324627,25.559702
400603,0.75728154,14.854369,5.6699028,51.611652,0,4.0776701,23.029127
400604,0,14.589856,1.2523482,48.121479,0,1.6280526,34.408264
400800,0.29445446,16.096844,4.4658923,18.714216,0.22902012,4.204155,55.995419
400900,0.48701298,16.141003,2.666976,35.088127,0,1.6233766,43.993507
401001,0.59356449,9.2158699,0.2499219,18.806623,0,2.9678226,68.166199
401002,1.47132164,4.9127183,5.7855363,24.613466,0.39900249,1.4962593,61.321697
401101,0.68247128,6.6810346,1.1853448,25.484913,0,4.0768676,61.889366
401102,0,12.872304,2.7387881,32.454639,0,0.30811366,51.626156
401201,0,5.9513073,1.3225127,28.313797,4.5987377,3.1860535,56.627594
401202,0.61349693,8.885128,0.31732601,38.311825,0,5.669558,46.202667
401203,0.50044686,12.350313,5.0402145,38.391422,0,0.85790884,42.859695
401303,0,22.154472,2.5203252,24.065041,0,3.699187,47.560974
401304,0,19.30727,0.58299041,27.263374,0,4.1838136,48.662552
401311,0.79824698,3.4121146,5.7912035,37.940208,0,9.5476599,42.510567
401312,0.14089468,8.6297989,2.2367032,37.583656,0,3.539979,47.868969
401500,1.592089841,7.1727839,6.7873302,41.679237,0.083794199,1.575331,41.109436
401601,0.42726743,12.759759,1.2235385,34.705769,0,0.93221986,49.951447
401602,0.48625085,3.8732395,3.4540577,44.953053,0.30181086,4.6613011,42.270287
401603,0,2.3809524,1.6628873,22.373394,0,1.2471656,72.335602
401701,1.3572578,8.2585688,5.2449965,23.37244,0,1.7713366,59.995399
401703,0.10631512,14.139911,11.099298,41.632999,0,0.51031256,32.511162
401704,1.56985867,10.448282,6.9422641,54.910168,0.12210012,2.3199024,23.687424
401800,0.252876465,10.469086,1.8080667,22.265774,0,3.0977368,62.106461
401901,0.65375911,21.976364,5.7329645,19.235605,0.37716872,4.8529043,47.171234
401902,0.96660811,10.949034,7.8207383,14.288225,0.86115992,4.3057995,60.808437
402001,0,21.711329,7.8562727,39.494518,0.94397074,3.1973202,26.796589
402002,0.16021973,10.070954,4.0741587,38.818951,0,2.059968,44.815746
402101,0.34013605,8.0832329,13.32533,74.669868,0,0.36014405,3.2212884
402102,2.23076924,6.75,6.5769229,68.653847,0,2.0961537,13.692307
402200,0,7.1849403,10.604972,61.747379,2.4716194,0.38798678,17.603104
402301,0,9.0358315,3.9639952,75.31591,0.13848019,1.8694824,9.6763029
402303,0,3.8875468,7.4236765,74.917633,0,0.70283329,13.068307
402304,0,0.4454343,4.4295964,88.344467,0.74239051,0.098985396,5.9391241
402402,0.21691974,12.395413,5.8103499,63.650448,0,2.9439108,14.982956
402403,0.293362685,10.909424,4.5471215,58.397507,0,4.2720938,21.580492
402404,0,25.514202,4.4074435,25.416258,0,10.039177,34.622917
402405,2.7378964,4.3739567,11.619366,80.934891,0,0,0.33388981
402406,0.86607522,6.6117449,6.970849,81.727928,0.65483737,0.4224757,2.7460921
402501,0.54799366,4.7198162,2.15662,88.757294,0,0,3.8182783
402502,0.11540681,8.6987886,1.6012695,83.626656,0,0.14425851,5.8136182
402600,1.8431205,6.129447,3.8434062,63.480495,0,0.17145306,24.532076
402702,0,0.72452599,7.3994141,85.694466,0,0.35455528,5.8270388
402703,0.25456089,6.0670342,13.109885,66.822235,0.23334748,1.3364446,12.176496
402705,0,4.139679,6.9276261,67.079697,0.14080541,0.92931569,20.782879
402706,0.023923445,10,10.765551,71.937798,0,0.90909094,6.3636365
402801,0,1.9067796,0.46224961,92.87365,0.30816641,0.96302003,3.4861326
402803,0,6.6999707,0.61710256,88.598297,0,0.96973258,3.1148987
402804,0,12.975859,3.110492,79.572891,0,0.78922933,3.551532
402902,0.30835646,10.26827,6.9226027,75.948196,0.27752081,0.92506939,5.3499846
402903,5.3575382,9.1432371,2.6566305,77.352226,0,2.1917202,3.2986495
402904,0.55850321,3.0438426,1.2566322,85.758171,0,0.16755097,9.2153034
403000,0,9.7780275,4.1444225,74.15004,0.084293343,1.3767912,10.466423
403200,0,15.718157,11.246613,22.493225,0,0.94850951,49.593494
403303,0,48.47422,1.0873377,31.497721,0,1.017187,17.923536
403304,0,65.937813,1.3640922,15.5667,0,2.20662,14.924774
403305,4.4922791,70.145065,0.84230232,10.154422,0,1.9185774,12.447356
403312,0.17681728,37.897839,5.8939095,32.396858,0.27504912,1.7288802,21.630648
