Area,Neighborhood,LA_Crimes,Total_Population,Under_Age_18,Ages_18-24,Ages_25-34,Ages_35-44,Ages_45-54,Ages_55-64,Ages_65_&_Older,Young_Adults_Enrolled_in_School,College_Graduation_Rate,Less_Than_High_School,Labor_Force_Participation_Rate,Unemployment_Rate,Homeownership_Rate,Renter_Rate,Immigrant_Citizen,Immigrant_Non-Citizen,Immigrant,Divorced_Separated,Married,Never_Married,Median_Household_Income,Opportunity_Youth,Homeless_count,Below_100_Poverty_Threshold,Below_200_Poverty_Threshold,White,American_Indian_Or_Native,Asian,Black,Hispanic,Other_Race,Two_or_More_Races,Median_Rent_Price,No_Vehicle_Households,Youth_in_Non-Family_Households,Youth_in_Single_Parent_Households
231720,Vermont Square,33.61499,5444,27.975754,12.766348,19.470978,16.513594,10.360029,5.9882441,6.925055,52.517986,6.5096092,53.533787,64.913979,14.221725,19.67,80.33,26.888803,73.111198,47.409992,8,31,59,2,19.358408,13,38.352379,70.659782,2.1858928,0,2.0022042,13.978692,80.859665,0.66127849,0.3122704,1032,25.526316,0,54.760342
231800,Historic South-Central,25.618944,4645,33.067814,9.2357378,13.584499,19.095802,12.658772,6.6092572,5.748116,30.536131,2.5,67.985077,63.177006,8.9559383,16.78,83.22,14.001692,85.998306,50.893433,10,33,52,5,11.378205,57,52.177662,76.13195,0.3444564,0.49515608,0.1722282,9.1711521,89.558662,0,0.2583423,1005,28.264463,0.45572916,59.505207
231900,South Park,38.596493,5415,28.180979,13.739613,15.80794,14.570637,13.204062,9.3074789,5.1892891,26.07527,5.6915741,55.80286,57.968178,17.609797,23.44,76.56,22.29673,77.70327,44.06279,10,32,53,5,12.526539,49,43.785782,73.296402,2.3084025,0,0,13.702678,83.416435,0,0.57248384,927,27.157738,0,51.179554
232110,Vermont Square,38.267876,2979,28.700907,12.017455,16.549177,14.132259,14.333669,8.9963074,5.270225,26.256983,5.3227634,44.280861,56.99437,12.158054,24.57,75.43,27.751572,72.248428,42.698891,9,29,58,4,11.985019,40,33.165493,68.210808,0.36925143,0,0.10070494,22.792883,76.132927,0,0.60422963,985,26.302729,0,55.204678
232120,Vermont Square,33.970276,5652,33.934891,11.181883,17.356688,13.322718,12.013447,7.2717624,4.918613,30.537975,4.8033528,56.640877,61.910892,13.311148,21.17,78.83,19.66115,80.338852,44.904457,10,32,53,5,15.620998,32,41.177525,70.937721,0.46001416,0,1.3800424,22.452229,75.707718,0,0,907,21.322437,0,58.860428
232200,Vermont Square,24.407753,2786,21.715721,12.670495,14.572865,14.931802,17.946877,8.5786076,9.5836325,18.130312,4.5951862,37.855579,56.774475,10.161663,33.89,66.11,31.678253,68.321747,36.145012,13,27,55,6,25.434782,34,41.931984,66.606369,0.82555634,0,2.1536252,37.401291,59.368271,0.17946877,0.071787506,1007,22.867298,0,60.135136
232300,Vermont Square,23.106241,4198,17.555979,16.674606,24.511673,9.8856602,16.269651,7.2177229,7.884707,32.857143,8.8735962,40.709888,66.723793,15.282535,65.57,34.43,15.926773,84.073227,52.048595,6,30,57,6,18.979057,42,37.085617,59.36084,1.8103859,0.26202953,0.42877561,25.059551,70.152451,0,2.2868032,1407,8.1592035,0,29.850746
232400,Vermont Square,36.779613,6906,26.556618,10.425716,16.782509,15.044888,12.293657,10.208514,8.688097,39.166668,6.9852943,32.077206,58.113419,11.111111,43.8,56.2,42.404751,57.595249,29.264408,9,32,52,6,14.368932,7,26.004351,67.933289,0.9991312,0.3475239,0.62264699,41.398785,52.432667,3.9096439,0.28960323,968,16.358696,0,44.761383
232500,Chesterfield Square,41.674976,5015,26.500498,13.918245,12.003988,13.200398,11.465603,13.000997,9.9102688,30.945559,10.542169,45.046856,57.992565,12.728938,35.73,64.27,25.556793,74.443207,35.812561,12,30,51,6,24.261873,39,33.967556,55.517723,0.17946161,0,0.57826519,36.191425,61.834496,0.17946161,1.0368893,1145,21.000704,0.60195637,53.498871
232600,Vermont-Slauson,43.360001,6250,29.087999,12,14.944,13.456,13.712,9.552,7.2480001,23.6,6.0564909,40.711571,59.974426,13.07747,40.95,59.05,37.209301,62.790699,39.216,10,31,54,5,22.189348,11,32.369015,71.150757,0.67199999,0,0.016000001,25.856001,71.279999,0.47999999,1.696,1013,22.197557,1.540154,50.935093
232700,Vermont-Slauson,31.39591,6211,31.911125,11.012719,13.604895,16.100468,11.302527,8.2273388,7.8409276,19.005848,4.9647388,47.559944,56.135654,12.599364,27.73,72.27,22.868944,77.131058,42.875542,8,34,55,4,23.036093,277,32.265335,74.013847,0.61181772,0,0.41861215,24.746418,73.546936,0.49911448,0.17710513,1077,21.235521,0,56.155399
232800,South Park,18.262587,4052,33.390919,10.636723,17.522211,14.190523,11.00691,7.1569595,6.0957551,19.025522,4.9823632,52.513229,64.7248,10.215351,34.37,65.63,19.622425,80.377571,43.139191,10,31,54,4,17.169811,72,39.004459,81.475975,1.0365251,0,0,13.696939,85.266533,0,0,1032,21.734476,0.59127861,53.880264
234000,Leimert Park,34.084949,5721,20.660723,9.2116766,13.983569,13.96609,17.881489,10.802307,13.494144,33.396584,22.781654,21.061815,64.189911,13.001658,65.56,34.44,44.100296,55.899704,23.70215,13,33,47,7,18.382353,12,13.46357,39.246742,1.4158363,0,2.0276175,59.779758,34.819088,0,1.9576997,997,10.976838,0,44
234200,Leimert Park,34.467323,2234,11.235452,5.7296329,9.6687555,7.6096687,19.113697,17.905104,28.73769,51.5625,29.272238,12.021564,53.732811,11.243144,59.95,40.05,64.948456,35.051548,8.6839752,17,35,38,10,21.925133,15,11.459266,34.512085,3.8048344,0,11.459266,76.230972,4.3867502,0.7609669,3.3572068,1036,12.53406,0,66.533867
234300,Leimert Park,60.399158,3808,15.047269,6.25,12.421219,8.3771009,14.57458,24.894958,18.434874,51.680672,25.592258,9.9099102,64.927185,15.93458,18.92,81.08,83.259911,16.740088,5.9611344,21,26,50,4,22.711864,78,22.777485,44.082062,1.7069328,0,3.2563026,84.768906,4.9632354,0,5.3046217,1099,26.980534,0,67.190224
234501,Hyde Park,45.569622,2370,22.616034,6.7088609,11.983123,10.843882,19.704641,10.548523,17.594936,76.100632,14.38806,20.35821,57.946335,22.439894,56.86,43.14,57.46888,42.53112,20.337553,14,34,42,10,22.605364,NULL,19.709278,40.273621,2.1518986,0.21097046,0.80168778,61.772152,34.092827,0,0.97046411,1071,13.834423,0,65.84906
234502,Hyde Park,45.271179,2231,16.539669,4.7960558,15.463918,6.8130884,21.963245,10.04034,24.383684,4.6728973,15.042735,25.299145,58.431164,23.378996,33.81,66.19,27.323944,72.676056,15.912147,15,30,44,11,42.016808,NULL,26.576576,58.468468,3.2272522,0,1.0309278,63.917526,29.986553,0.31376064,1.5239803,956,34.712231,0,72.176308
234600,Hyde Park,56.719368,5060,22.905138,11.225296,15.454545,12.035573,15.652174,9.881423,12.84585,41.373238,15.451545,20.552055,67.257507,18.301611,54.87,45.13,43.883659,56.116341,23.102766,11,30,51,7,23.956932,35,27.977839,49.980213,4.249012,0.13833992,0.67193675,56.442688,36.284584,0.19762845,2.0158103,961,17.844093,0,66.060608
234700,Hyde Park,44.221378,3686,22.92458,5.3174171,10.010852,16.03364,15.19262,14.514379,16.006512,37.2449,4.9527411,30.321362,56.681107,9.9353323,38.54,61.46,46.133797,53.866203,31.226261,16,30,48,6,17.344173,39,26.624796,52.566902,0.46120456,0,0.02712968,50.759632,48.073792,0,0.67824197,978,27.088949,0,52.64423
234800,Hyde Park,26.926647,3231,23.491179,14.51563,7.7994428,14.948933,13.153822,14.63943,11.451563,37.526653,15.277084,26.759861,64.726425,15.707434,61.93,38.07,63.662792,36.337208,21.293716,11,30,48,11,18.024263,31,16.853233,34.421642,1.4856082,1.3618075,2.7545652,51.191582,40.792324,0.03095017,2.3831632,1077,15.121512,1.9762846,53.75494
234901,Hyde Park,38.946987,2773,28.777498,11.287415,13.487198,10.349802,13.52326,13.451136,9.1236925,45.686901,3.7304451,42.659447,49.123615,9.3896713,4.77,95.23,19.182747,80.817253,31.770645,16,26,52,5,10.474308,NULL,45.185719,89.109268,0,0,0,46.267582,53.732418,0,0,885,32.464027,0,54.838711
234902,Hyde Park,43.027477,3858,24.494556,7.8538103,17.444271,12.934163,13.297045,11.767756,12.208398,27.722773,6.0153255,28.314177,54.844116,14.425427,14.34,85.66,35.028713,64.971291,31.596682,17,29,49,5,26.771654,NULL,33.413143,64.112793,1.1664075,0.18144116,0.59616381,47.978226,45.645412,3.1622603,1.2700881,948,27.537212,0,56.507938
235100,Hyde Park,23.900169,4728,15.503384,12.85956,13.303722,12.669205,15.566835,15.862945,14.234348,48.026318,25.273104,13.286094,65.961029,15.317286,71,29,61.495846,38.504154,15.270727,15,31,47,6,15.958816,5,7.1670909,20.059372,3.3840947,0,3.1091371,74.851944,14.340101,0.19035533,4.1243653,1200,5.1487412,0,36.477116
235201,Hyde Park,33.812672,2573,18.383211,13.952584,14.108045,11.309755,16.556549,11.815001,13.874854,31.197771,16.427341,21.539345,62.078651,19.079939,51.2,48.8,35.056179,64.943817,17.294987,10,30,54,6,23.341524,21,24.061033,48.630672,2.0598524,0.27205595,2.0987175,66.925766,26.156239,0,2.4873688,1120,18.300653,0,62.44635
235202,Hyde Park,43.070259,4156,20.500481,9.6727619,15.20693,12.848893,16.602503,14.485082,10.68335,22.139303,16.023432,22.260509,62.699821,16.194523,28.72,71.28,38.897167,61.102833,16.145332,11,30,53,6,39.183674,11,28.152069,53.777672,2.093359,0.69778633,0.28873917,59.624638,33.686237,1.2752646,2.3339751,940,28.882833,4.1079812,54.577465
236000,Ladera Heights,26.1959,4390,11.389522,6.4236903,10.751708,11.617312,16.810934,19.157175,23.849659,94.326241,40.936806,7.2062082,61.860813,6.6532259,80.96,19.04,82.725525,17.274471,11.867882,15,37,43,5,0,3,5.4441915,14.100227,14.851936,0.7289294,4.1457858,61.002277,15.580866,0,3.6902051,1369,2.8746467,0,28.799999
236100,Baldwin Hills/Crenshaw,73.360573,5139,16.715315,9.7684374,12.940261,11.7338,13.854836,14.672115,20.315237,27.49004,26.574907,15.934357,57.076103,17.348928,19.22,80.78,74.342102,25.657894,17.746643,22,23,47,8,17.150761,27,30.044756,53.045338,3.2107413,0.71998441,11.34462,65.01265,16.501265,1.7123954,1.498346,944,33.557522,0,60.768333
236202,Baldwin Hills/Crenshaw,40.933571,5570,24.398563,15.206463,11.579892,18.54578,14.111311,9.640934,6.5170555,32.467533,11.623068,34.482758,62.062859,14.586306,0.45,99.55,26.475695,73.524307,41.364452,13,28,52,6,20.341881,25,36.068222,69.856377,2.3698385,0,1.6337522,35.870735,56.876122,1.0592459,2.1903052,988,29.127407,0,52.391464
236203,Baldwin Hills/Crenshaw,31.082529,3732,23.445873,8.7888527,17.952841,17.363344,12.486603,11.30761,8.6548767,28.353659,12.455516,25.583235,62.71072,12.688172,2.01,97.99,29.481482,70.518517,36.173634,18,22,52,7,9.3821507,NULL,23.904276,67.087929,0.99142551,1.15219721,1.2861736,65.648445,29.421223,0.34833869,1.1521972,1049,26.961771,0,62.971428
236204,Baldwin Hills/Crenshaw,56.371712,2927,24.666895,9.8735905,21.387085,10.864367,13.426717,9.2586269,10.522719,32.525951,8.2463465,30.636744,60.017811,15.430267,0,100,12.771739,87.228264,25.145201,13,22,61,4,22.891565,NULL,38.054016,70.117729,2.4940212,0.2733174,0.58079946,59.446533,36.009567,0.54663479,0.64912879,975,40.375202,0,72.437675
236400,Baldwin Hills/Crenshaw,14.772727,4400,15.75,6.2045455,15.068182,10.431818,17.772728,15.159091,19.613636,63.736263,42.71986,5.6785092,55.399681,10.989011,51.06,48.94,67.091835,32.908165,8.909091,18,34,42,6,18.130312,0,13.339488,31.179321,4.340909,1.34090913,1.7954545,81.318184,7.7272725,1.8636364,1.6136364,1200,4.9395161,9.6681099,41.702744
237101,Vermont-Slauson,52.458115,3641,30.403736,14.33672,13.650096,12.908542,10.876133,10.683878,7.1408954,18.007664,3.7276342,43.538769,62.105263,14.467313,32.13,67.87,29.875519,70.124481,39.714363,12,35,48,4,27.469135,NULL,40.787663,72.459381,0.13732491,0,0.43943971,23.784674,75.638557,0,0,974,24.454977,0,58.265583
237102,Vermont-Slauson,56.168159,2902,31.288767,10.889042,10.854583,15.127499,11.853894,8.6492071,11.337009,35.759495,11.084624,43.98093,55.243088,6.0396895,36.05,63.95,24.384027,75.615974,40.558235,12,29,53,6,22.041763,NULL,35.892117,70.435684,0.37904894,0,0,23.294279,75.223984,0.6891799,0.41350794,898,26.984127,0.55066079,59.581497
237201,Vermont-Slauson,28.193832,3405,22.936857,13.80323,18.384727,11.248164,13.627019,12.187959,7.8120413,38.297871,5.1996288,44.42897,63.291607,12.449099,45.31,54.69,27.058823,72.941177,39.941261,10,35,50,5,23.035715,NULL,24.602707,68.98175,0.17621145,0,0.46989721,25.227606,72.452278,0.49926579,1.1747431,1009,19.072708,0,31.241997
237202,Chesterfield Square,33.653847,4784,30.62291,14.297659,11.642977,15.363712,9.8662205,9.6780939,8.5284281,26.608187,3.7950664,47.47628,64.44883,11.461067,43.29,56.71,29.770176,70.22982,39.109531,8,36,50,6,25.027443,NULL,21.159481,47.090832,1.1078595,0,0.58528429,29.786789,68.290131,0,0.22993311,1084,14.404223,0,54.52055
237300,Chesterfield Square,38.746105,5136,26.557632,7.4961061,14.816978,10.319315,17.017134,9.5015574,14.291277,45.974026,15.323295,24.62356,54.058899,12.316438,53.67,46.33,47.144073,52.855927,22.838785,15,35,44,6,15.310078,17,24.725491,53.137257,1.5771028,0.19470406,2.8232088,62.207943,32.982864,0,0.21417445,1142,18.056322,0,50.700073
237401,Vermont-Slauson,43.296089,3580,27.346369,12.094972,12.5419,17.122906,13.603352,10.94972,6.3407822,46.189377,9.0867157,30.996309,58.333332,10.11378,47.51,52.49,33.055557,66.944443,40.223465,10,36,49,4,10.583941,NULL,29.516039,57.597073,0.1396648,0,0,23.826817,75.223465,0.47486034,0.33519554,1127,10.956175,0,31.869255
237402,Harvard Park,37.456448,3444,28.04878,12.13705,12.456446,7.404181,14.140534,11.759582,14.053426,37.559807,7.4271846,40.485435,55.022659,12.354153,59.72,40.28,46.253746,53.746254,29.065041,11,31,50,8,10.356537,NULL,23.003195,60.441475,0.37746805,0,0.029036004,38.792103,60.452961,0.20325203,0.14518002,637,15.893386,0,35.854923
237500,Vermont-Slauson,39.029537,2844,29.465542,12.834037,13.255978,11.322082,14.416315,9.9859352,8.7201128,25.205479,8.0438757,51.432053,52.927288,8.474576,19.86,80.14,26.457726,73.542274,48.241913,12,35,51,1,17.327766,0,34.83345,72.96244,0.52742618,0,0.07032349,23.699015,75.07032,0.63291138,0,1013,15.643803,0.59665871,59.427208
237600,Vermont-Slauson,40.476189,3780,27.010582,11.296296,19.179893,9.4708996,13.888889,9.6296301,9.5238094,33.48946,3.9879932,42.109776,61.782108,9.8591547,27.91,72.09,25.066668,74.933334,39.682541,8,36,53,4,12.569316,28,30.58201,70.529099,0.92592591,0,0.66137564,24.94709,72.989418,0,0.47619048,902,27.574469,0,46.62096
237710,Vermont Knolls,48.893295,3027,26.230591,12.487612,12.421539,20.284109,14.667988,9.0849028,4.8232574,22.751324,8.4636116,46.199459,68.738976,12.315587,20.27,79.73,19.83346,80.166542,43.640568,9,33,53,4,24.685139,84,43.141151,67.362495,0.26428807,0,1.3544763,21.176083,72.943512,2.1473405,2.1143045,977,22.794117,3.4005039,55.289673
237720,Vermont Knolls,35.463367,2989,36.400135,9.1000338,19.371027,12.31181,12.14453,6.0220809,4.6503849,43.75,6.5070596,53.284222,58.593365,14.454776,15.06,84.94,18.284229,81.715775,38.608231,13,25,59,3,18.97436,9,51.221146,80.093674,0.20073603,0,0.033456005,18.902643,80.562057,0,0.30110404,1020,29.611042,0,65.992645
237800,Vermont Knolls,38.804405,3814,22.968012,11.143157,13.896172,11.746199,17.330887,9.9895124,12.926062,31.764706,12.693992,30.083565,60.183968,14.028384,68.62,31.38,43.720932,56.279068,22.548506,11,36,49,5,27.443609,28,17.809299,46.151825,1.7304667,0,0,59.701099,36.811745,0.68169898,1.0749869,1143,10.543933,0.80552357,55.811275
237900,Manchester Square,32.347042,3988,25.426279,9.5035105,10.155466,12.562688,18.906719,9.9047146,13.540622,46.437996,17.533718,13.98844,50.996265,22.771673,57.75,42.25,43.055557,56.944443,9.0270815,15,32,47,5,24.198717,27,19.709127,51.078236,0.4012036,0.65195584,0.95285857,82.046135,13.189569,0,2.7582748,1325,16.56535,0.69033533,51.282051
238000,Gramercy Park,42.84145,5462,23.690956,5.9685097,10.984987,14.408642,15.452215,15.50714,13.987551,69.325157,20.015617,19.000521,57.208134,15.535144,58.09,41.91,28.174124,71.825874,15.140974,17,24,46,13,14.392524,9,16.892883,41.104183,1.0069572,0,0,77.737091,20.322226,0,0.93372393,1175,15.829528,0,62.199844
238100,Manchester Square,34.580254,4598,23.923445,9.0474119,12.266203,11.113527,16.942148,12.91866,13.788604,58.89423,16.872162,19.63011,60.620914,15.633423,50.48,49.52,55.303032,44.696968,14.354067,20,27,47,6,15.254237,170,17.846222,37.636524,1.5006524,0.19573727,0,69.508484,25.141365,0.84819484,2.8055677,1083,15.755054,0,58.909092
238200,Vermont Knolls,51.619987,5463,26.359144,5.5097933,13.618891,16.6026,14.479224,7.7613034,15.669046,44.186047,15.556152,24.180548,54.342136,15.761822,39.52,60.48,54.637436,45.362564,10.854841,14,37,41,8,9.5634098,15,17.347315,50.901398,1.409482,0,2.7640491,79.901154,12.02636,0,3.8989565,999,20.270269,0,61.350975
238310,Vermont Knolls,48.878544,4726,33.178162,11.045281,14.32501,14.980956,11.976301,9.3736773,5.1206093,17.049809,6.0318666,44.499241,52.465309,13.393359,10.43,89.57,11.837655,88.162346,37.537029,11,27,55,7,16.245007,25,55.586121,83.220482,1.8831993,0,0,22.767668,75.349129,0,0,978,29.359165,0.95663267,56.823978
238320,Vermont Knolls,66.905006,3916,41.317673,8.5035753,14.121552,14.121552,11.363636,4.2390194,6.332993,26.126125,3.7150128,49.567429,53.936687,11.361926,18.62,81.38,19.082569,80.917435,27.834524,12,32,54,2,23.046093,202,47.224373,85.050346,0.22982635,0,0,30.975485,68.794685,0,0,909,25.884544,0,43.695919
238400,Gramercy Park,41.054039,5237,21.08077,10.177583,9.9484434,14.244797,11.68608,13.767424,19.094902,49.155724,23.666666,13.055555,62.840237,19.962336,65.75,34.25,39.203674,60.796326,12.468971,20,31,40,9,27.403847,25,16.956604,34.639648,1.2411686,0.32461333,0.019094901,80.198586,15.333206,0.15275921,2.730571,1015,10.402299,0,74.909088
239201,Florence,19.876444,3723,33.172173,12.087027,15.175934,13.349449,11.334945,7.1716356,7.708837,15.555555,4.2198234,60.157017,60.447186,10.459184,21.71,78.29,13.547574,86.452423,42.626915,10,30,56,5,20.360361,NULL,41.069031,73.381683,0.24174052,0,0.45662099,18.0231,81.224815,0,0.053720117,1071,22.632795,0,63.076923
239202,Florence,38.138977,5008,33.306709,13.997603,15.155751,11.78115,13.059106,8.5263577,4.1733227,30.955778,5.9871163,51.420994,60.373619,13.642756,40.54,59.46,24.78968,75.21032,35.603035,4,33,60,3,14.397322,NULL,29.432907,76.33786,0.35942492,1.7971246,0,16.833067,80.491211,0,0.51916933,1074,22.657743,0,50.599522
239310,Florence,28.785397,4273,31.663937,13.550199,15.703253,15.305406,12.263047,6.7868009,4.7273579,20.034542,6.8774028,53.353268,64.00132,10.488432,25.73,74.27,20.046728,79.95327,50.081909,8,34,53,4,25.759768,19,33.529827,74.958733,2.1764569,0,0,9.7823544,87.502922,0.51486075,0.023402762,1060,19.497488,0,54.471546
239320,Florence,36.509579,3862,32.030037,14.785086,15.898499,12.4029,12.661833,6.8876228,5.334024,42.031525,5.9883156,58.033108,57.550579,10.043942,36.9,63.1,24.276432,75.723564,43.837391,6,35,55,4,21.140472,0,34.266281,65.393669,0.75090629,0.51786637,0,17.581564,80.735367,0.41429311,0,1059,18.044237,2.1018593,51.899757
239330,Florence,31.00032,3129,32.726112,14.44551,16.650686,14.381592,12.016619,5.0495367,4.7299457,24.336283,5.2631578,54.74894,58.758316,13.207547,32.09,67.91,21.094891,78.905113,43.783958,7,35,55,3,21.760798,131,35.418671,72.698105,0,0,0,16.20326,83.796738,0,0,1054,21.060171,0,43.359375
239501,Florence,32.432434,3700,29.891891,11.864865,16.891891,11.621622,13,9.3243246,7.4054055,27.790432,4.6403713,50.440834,60.116875,17.557716,28.89,71.11,28.34008,71.65992,40.054054,8,33,54,4,27.1012,NULL,33.369713,72.196449,1.7567568,0,0,22.837837,74.837837,0,0.56756759,991,13.769752,3.164557,67.631104
239502,Florence,52.885983,3517,33.835655,12.396929,11.032129,18.197327,13.079329,5.459198,5.9994311,41.51376,5.0766792,53.463776,55.197716,18.906942,43.17,56.83,23.40752,76.592476,37.048622,12,32,52,5,28.350515,NULL,48.243359,67.066551,0.1137333,0.05686665,0,20.614161,79.04464,0,0.17059994,979,20.770128,0,59.159664
239601,Florence,33.925686,3714,37.641357,12.035542,16.801292,9.612278,11.82014,7.2159395,4.8734517,42.058167,6.4205456,53.879078,56.37693,17.363111,25.42,74.58,31.410257,68.589745,37.802906,9,38,50,2,22.613066,NULL,46.398479,77.222069,0.67312872,0,0.37695208,15.48196,83.144859,0,0.32310179,1034,20.581114,0,56.764496
239602,Florence,61.591103,3507,35.158257,13.430283,15.882521,11.177645,15.68292,6.1305962,2.5377815,33.757961,10.371603,56.57238,62.215908,15.916504,18.97,81.03,22.394365,77.605637,40.490448,8,28,61,3,19.364599,NULL,44.106575,83.116135,0.71285999,0.3421728,0,15.711434,83.233536,0,0,1118,17.610838,0,59.691807
239701,Florence,26.428135,4919,39.093311,9.4328117,16.649725,12.360236,10.652572,8.6602964,3.151047,29.741379,2.6066351,54.699841,61.84129,13.182958,32.86,67.14,20.875252,79.124748,40.414719,11,34,52,3,24.0634,NULL,46.533848,79.243752,0.10164668,0.40658671,0,20.49197,78.837166,0,0.16263469,951,23.333334,0,57.774311
239702,Florence,56.691196,3669,30.58054,13.436904,8.6127014,15.617334,15.780867,7.5497413,8.4219131,17.03854,3.4566698,42.599804,53.426163,13.100137,26.56,73.44,27.61076,72.389244,34.450806,14,23,57,6,35.36404,NULL,36.479382,72.986435,0.38157538,0,0,39.465794,60.15263,0,0,1073,27.900288,5.8823528,63.190731
239801,Florence,30.216648,3508,37.713799,10.005701,16.875713,13.255416,8.2098064,8.5803881,5.359179,38.46154,2.6172302,57.470013,64.559723,8.9804182,41.32,58.68,18.451519,81.548477,39.395668,10,37,49,4,14.065934,NULL,38.406422,74.77787,0.11402509,0,0.22805017,13.397947,86.231468,0,0.028506272,1103,16.407187,0,58.510639
239802,Florence,40.092358,4764,31.633081,12.06969,16.351805,15.09236,12.321579,7.7665825,4.7649035,28,4.4742727,49.366146,67.242386,12.494558,31.85,68.15,30.991085,69.008911,40.029388,16,32,51,1,16.462585,NULL,29.932829,75.608734,0,0.20990764,1.6372796,17.674223,80.289673,0.18891688,0,1074,17.784964,0,51.625748
240010,Green Meadows,48.082119,3702,38.708805,13.019989,11.453268,15.586169,10.480822,6.0507832,4.7001619,28.008299,1.6787913,60.268608,58.715969,18.477509,21.83,78.17,22.445415,77.554588,30.929228,10,33,54,3,19.58457,109,45.653938,69.157867,0,0,0.081037275,27.06645,72.636414,0,0.21609941,950,19.258497,0,65.596649
240020,Green Meadows,32.090355,5578,33.990677,14.467551,11.043385,14.879886,9.4836855,7.762639,8.3721762,15.861215,5.2521739,48.173912,54.286461,13.866153,52.21,47.79,24.640089,75.359909,32.377197,8,36,52,4,38,36,29.900272,66.328194,0.60953748,0.071710289,0.28684115,24.238079,74.793831,0,0,1191,15.10457,0,53.744724
240200,Broadway-Manchester,46.857357,5314,34.474972,7.8660145,11.573203,17.388031,12.683477,9.6161079,6.3981934,36.363636,4.7323761,49.34726,57.623871,15.534442,24.77,75.23,33.136093,66.863907,34.983063,13,33,47,6,17.147709,47,36.71434,75.668045,0.8468197,0,1.0538201,26.872412,71.226944,0,0,1147,16.741741,0,53.111355
240300,Vermont Vista,46.919048,4966,30.225534,10.773258,16.794201,12.565445,11.921063,10.390656,7.329843,28.785048,6.1433449,40.03413,61.563877,14.892666,28.77,71.23,30.640818,69.359184,37.394279,11,39,45,5,18.402283,81,27.809101,59.061619,2.3560209,0,0,23.741442,73.902534,0,0,870,18.810513,0,44.770153
240401,Vermont Vista,34.534817,5299,38.195885,10.096245,16.040762,9.5867147,11.700321,9.6999435,4.6801281,30.841122,9.3065691,40.656933,59.988438,7.1325302,24.37,75.63,22.626154,77.373848,34.780148,12,28,57,3,20.05571,NULL,44.480274,68.01973,0,0,0,28.024155,71.975845,0,0,1005,13.835511,0.94199306,54.685177
240402,Vermont Vista,52.282379,3768,28.795116,11.040339,15.923567,10.483015,14.012739,9.5806789,10.164543,25.961538,6.1755624,35.200706,57.031803,8.8599749,42.17,57.83,21.022728,78.977272,32.696392,15,33,45,7,24.781851,NULL,32.139065,65.923569,0.026539277,0,0.026539277,33.174099,64.171974,0,2.6008492,968,14.751131,0,42.67281
240500,Broadway-Manchester,51.16066,6548,35.583385,10.155773,17.761148,13.500305,10.690287,5.9712892,6.3378129,29.62406,4.8409796,53.194485,62.85778,14.265386,32.35,67.65,26.840179,73.159821,37.553452,8,34,56,2,10.295729,10,35.570679,75.997528,0.25962126,0,0.16799022,25.839951,73.091019,0,0.64141721,1208,14.705882,2.2365592,58.709679
240600,Green Meadows,33.103447,5075,30.482759,17.793104,12.17734,10.778325,15.507389,7.9605913,5.3004928,36.323368,5.7904763,50.704762,65.978554,22.023567,31.26,68.74,32.771221,67.228783,35.054188,10,31,54,6,28.77828,36,30.758621,67.862068,0.1773399,0,0.19704433,26.26601,73.359604,0,0,1149,13.47936,0,63.464054
240700,Green Meadows,28.943089,6150,28.390244,11.284553,14.764228,11.430894,15.219512,9.6260166,9.2845526,43.083572,5.0943398,47.223721,56.252731,10.454722,52.7,47.3,31.89386,68.10614,31.252033,14,30,47,9,12.829324,45,24.390244,62.991871,2.6504066,0,0.22764228,30.439024,66.016258,0,0.66666669,995,15.167866,0,60.996563
240800,Green Meadows,28.282827,4950,31.858585,12.787879,20.30303,10.888889,11.030303,7.2525253,5.878788,25.118483,6.8613138,36.642334,62.620262,18.481699,43.19,56.81,14.895209,85.10479,26.989899,7,29,60,4,21.536524,64,34.821793,67.226547,2,0.44444445,0.12121212,36.020203,61.090908,0,0.32323232,974,13.910506,2.7266963,49.524414
240900,Green Meadows,42.770882,5962,36.263,11.019792,15.800067,7.799396,16.236162,5.9208322,6.9607515,40.943684,6.4269805,46.738785,57.804634,15.287457,47.02,52.98,27.474152,72.525848,34.06575,13,36,49,3,15.802172,35,47.500839,72.744049,0.2851392,0,0,22.358269,77.35659,0,0,1027,17.317612,1.4338576,56.6605
241001,Green Meadows,40.927696,4398,30.80946,12.528422,11.255116,16.189177,12.801273,9.4815826,6.9349704,25.408348,8.386838,41.853931,58.608963,21.14979,35.77,64.23,18.00738,81.992622,30.80946,10,29,57,3,24.899057,NULL,47.033119,68.284271,0.40927693,0.11368804,0.11368804,37.380627,60.663937,0.2501137,1.0686675,1149,17.108875,7.6014762,52.767529
241002,Green Meadows,28.919695,4184,34.847034,12.284895,12.786807,12.786807,11.543977,7.8393884,7.9110899,20.817122,3.5262206,44.620255,60.084328,22.690058,42.02,57.98,21.717173,78.282829,28.393881,14,34,45,7,36.238533,NULL,24.862143,61.903622,0.07170172,0,0,30.760038,66.778206,0,2.3900573,1212,16.684046,0,54.389576
