Area,Ages_18-24,Ages_25-34,Ages_35-44,Ages_45-54,Ages_55-64,Ages_65_&_Older,Under_Age_18
226410,10.057237,16.980104,14.445353,11.80158,7.386209,6.4322705,32.897247
226420,10.938101,15.051903,22.010765,14.97501,6.2475972,4.6905036,26.086121
226700,12.799515,18.122536,15.665757,11.313315,7.8252959,1.9411587,32.332424
227010,8.1885319,14.965247,14.24848,17.289314,5.2345786,5.4517813,34.622066
227020,12.073204,14.258399,15.514887,11.39033,6.1731768,4.3977056,36.192299
228100,12.111914,16.606499,13.628159,12.039711,7.6353788,3.6101084,34.368233
228210,11.443051,14.883969,14.430514,11.576421,10.562817,8.1355028,28.967724
228220,14.40536,17.659727,13.448194,9.547739,6.7001677,4.3072505,33.931564
228310,9.4949055,15.759809,17.754173,10.145242,7.7389984,6.1348362,32.972034
228320,12.227806,16.917923,12.897822,14.170855,8.8442211,4.2881074,30.653267
228410,16.539051,12.986217,15.589586,13.629403,7.9632463,3.3690658,29.923429
228420,12.725658,19.23646,15.063628,11.038769,4.2912107,3.7289138,33.915359
228500,11.940619,14.457831,17.814114,11.725473,8.2185888,4.0877795,31.755594
228600,13.076606,15.094728,18.039539,7.3105435,8.4637566,3.6449752,34.36985
228710,13.082706,13.934837,13.383459,13.358396,5.338346,6.8421054,34.06015
228720,10.803962,16.194426,13.729555,11.978806,6.3810182,6.3810182,34.531216
228800,12.700704,15.623309,13.99964,9.8683023,7.5590835,5.0153346,35.233627
228900,14.800261,17.681728,11.689588,8.2514734,6.2868371,4.48592,36.804192
229100,13.715241,16.161406,17.457663,9.6801167,6.1676774,5.3313818,31.486515
229200,6.8378177,17.896816,14.811158,17.921501,6.3441124,6.3687978,29.819798
229300,12.075537,17.082468,15.36729,10.862786,5.1108799,3.1531532,36.347885
229410,12.679558,13.370166,18.342541,8.6740332,5.8563538,5.3591161,35.718231
229420,14.223951,12.213575,17.531345,9.7060099,6.5931692,3.4587116,36.273239
231100,11.098332,18.027601,13.398505,16.93502,10.178264,7.5905695,22.771708
231210,12.285223,16.523481,16.609392,10.223368,10.452463,4.8969073,29.009163
231220,14.953478,15.70669,13.402747,12.295082,7.7093487,6.535224,29.39743
231300,11.711884,11.196026,16.545664,14.99809,9.6866646,9.0179596,26.843714
231400,9.8872328,17.217075,9.38381,12.92791,14.559001,9.9275074,26.097464
231500,9.115675,14.815591,11.525566,15.046103,11.274099,13.914501,24.308466
231600,11.943928,16.464025,13.145473,13.073953,7.6526961,9.8984413,27.821486
231710,15.33165,13.610282,9.9150791,13.518476,6.495295,6.7248106,34.404408
231720,12.766348,19.470978,16.513594,10.360029,5.9882441,6.925055,27.975754
231800,9.2357378,13.584499,19.095802,12.658772,6.6092572,5.748116,33.067814
231900,13.739613,15.80794,14.570637,13.204062,9.3074789,5.1892891,28.180979
232110,12.017455,16.549177,14.132259,14.333669,8.9963074,5.270225,28.700907
232120,11.181883,17.356688,13.322718,12.013447,7.2717624,4.918613,33.934891
232200,12.670495,14.572865,14.931802,17.946877,8.5786076,9.5836325,21.715721
232300,16.674606,24.511673,9.8856602,16.269651,7.2177229,7.884707,17.555979
232400,10.425716,16.782509,15.044888,12.293657,10.208514,8.688097,26.556618
232500,13.918245,12.003988,13.200398,11.465603,13.000997,9.9102688,26.500498
232600,12,14.944,13.456,13.712,9.552,7.2480001,29.087999
232700,11.012719,13.604895,16.100468,11.302527,8.2273388,7.8409276,31.911125
232800,10.636723,17.522211,14.190523,11.00691,7.1569595,6.0957551,33.390919
234000,9.2116766,13.983569,13.96609,17.881489,10.802307,13.494144,20.660723
234200,5.7296329,9.6687555,7.6096687,19.113697,17.905104,28.73769,11.235452
234300,6.25,12.421219,8.3771009,14.57458,24.894958,18.434874,15.047269
234501,6.7088609,11.983123,10.843882,19.704641,10.548523,17.594936,22.616034
234502,4.7960558,15.463918,6.8130884,21.963245,10.04034,24.383684,16.539669
234600,11.225296,15.454545,12.035573,15.652174,9.881423,12.84585,22.905138
234700,5.3174171,10.010852,16.03364,15.19262,14.514379,16.006512,22.92458
234800,14.51563,7.7994428,14.948933,13.153822,14.63943,11.451563,23.491179
234901,11.287415,13.487198,10.349802,13.52326,13.451136,9.1236925,28.777498
234902,7.8538103,17.444271,12.934163,13.297045,11.767756,12.208398,24.494556
235100,12.85956,13.303722,12.669205,15.566835,15.862945,14.234348,15.503384
235201,13.952584,14.108045,11.309755,16.556549,11.815001,13.874854,18.383211
235202,9.6727619,15.20693,12.848893,16.602503,14.485082,10.68335,20.500481
236000,6.4236903,10.751708,11.617312,16.810934,19.157175,23.849659,11.389522
236100,9.7684374,12.940261,11.7338,13.854836,14.672115,20.315237,16.715315
236202,15.206463,11.579892,18.54578,14.111311,9.640934,6.5170555,24.398563
236203,8.7888527,17.952841,17.363344,12.486603,11.30761,8.6548767,23.445873
236204,9.8735905,21.387085,10.864367,13.426717,9.2586269,10.522719,24.666895
236400,6.2045455,15.068182,10.431818,17.772728,15.159091,19.613636,15.75
237101,14.33672,13.650096,12.908542,10.876133,10.683878,7.1408954,30.403736
237102,10.889042,10.854583,15.127499,11.853894,8.6492071,11.337009,31.288767
237201,13.80323,18.384727,11.248164,13.627019,12.187959,7.8120413,22.936857
237202,14.297659,11.642977,15.363712,9.8662205,9.6780939,8.5284281,30.62291
237300,7.4961061,14.816978,10.319315,17.017134,9.5015574,14.291277,26.557632
237401,12.094972,12.5419,17.122906,13.603352,10.94972,6.3407822,27.346369
237402,12.13705,12.456446,7.404181,14.140534,11.759582,14.053426,28.04878
237500,12.834037,13.255978,11.322082,14.416315,9.9859352,8.7201128,29.465542
237600,11.296296,19.179893,9.4708996,13.888889,9.6296301,9.5238094,27.010582
237710,12.487612,12.421539,20.284109,14.667988,9.0849028,4.8232574,26.230591
237720,9.1000338,19.371027,12.31181,12.14453,6.0220809,4.6503849,36.400135
237800,11.143157,13.896172,11.746199,17.330887,9.9895124,12.926062,22.968012
237900,9.5035105,10.155466,12.562688,18.906719,9.9047146,13.540622,25.426279
238000,5.9685097,10.984987,14.408642,15.452215,15.50714,13.987551,23.690956
238100,9.0474119,12.266203,11.113527,16.942148,12.91866,13.788604,23.923445
238200,5.5097933,13.618891,16.6026,14.479224,7.7613034,15.669046,26.359144
238310,11.045281,14.32501,14.980956,11.976301,9.3736773,5.1206093,33.178162
238320,8.5035753,14.121552,14.121552,11.363636,4.2390194,6.332993,41.317673
238400,10.177583,9.9484434,14.244797,11.68608,13.767424,19.094902,21.08077
239201,12.087027,15.175934,13.349449,11.334945,7.1716356,7.708837,33.172173
239202,13.997603,15.155751,11.78115,13.059106,8.5263577,4.1733227,33.306709
239310,13.550199,15.703253,15.305406,12.263047,6.7868009,4.7273579,31.663937
239320,14.785086,15.898499,12.4029,12.661833,6.8876228,5.334024,32.030037
239330,14.44551,16.650686,14.381592,12.016619,5.0495367,4.7299457,32.726112
239501,11.864865,16.891891,11.621622,13,9.3243246,7.4054055,29.891891
239502,12.396929,11.032129,18.197327,13.079329,5.459198,5.9994311,33.835655
239601,12.035542,16.801292,9.612278,11.82014,7.2159395,4.8734517,37.641357
239602,13.430283,15.882521,11.177645,15.68292,6.1305962,2.5377815,35.158257
239701,9.4328117,16.649725,12.360236,10.652572,8.6602964,3.151047,39.093311
239702,13.436904,8.6127014,15.617334,15.780867,7.5497413,8.4219131,30.58054
239801,10.005701,16.875713,13.255416,8.2098064,8.5803881,5.359179,37.713799
239802,12.06969,16.351805,15.09236,12.321579,7.7665825,4.7649035,31.633081
240010,13.019989,11.453268,15.586169,10.480822,6.0507832,4.7001619,38.708805
240020,14.467551,11.043385,14.879886,9.4836855,7.762639,8.3721762,33.990677
240200,7.8660145,11.573203,17.388031,12.683477,9.6161079,6.3981934,34.474972
240300,10.773258,16.794201,12.565445,11.921063,10.390656,7.329843,30.225534
240401,10.096245,16.040762,9.5867147,11.700321,9.6999435,4.6801281,38.195885
240402,11.040339,15.923567,10.483015,14.012739,9.5806789,10.164543,28.795116
240500,10.155773,17.761148,13.500305,10.690287,5.9712892,6.3378129,35.583385
240600,17.793104,12.17734,10.778325,15.507389,7.9605913,5.3004928,30.482759
240700,11.284553,14.764228,11.430894,15.219512,9.6260166,9.2845526,28.390244
240800,12.787879,20.30303,10.888889,11.030303,7.2525253,5.878788,31.858585
240900,11.019792,15.800067,7.799396,16.236162,5.9208322,6.9607515,36.263
241001,12.528422,11.255116,16.189177,12.801273,9.4815826,6.9349704,30.80946
241002,12.284895,12.786807,12.786807,11.543977,7.8393884,7.9110899,34.847034
241110,11.185682,17.385746,11.473314,10.642378,6.8072867,6.6794505,35.826141
241120,14.512471,17.006804,11.318972,9.7883596,6.8783069,6.1602421,34.334846
241201,12.004139,14.90169,16.626423,14.418765,11.245257,11.072783,19.730942
241202,12.231237,13.225152,13.1643,12.352942,9.9391479,9.3306284,29.756592
241300,13.086642,17.509026,10.649819,12.409747,10.379062,8.8898916,27.075811
241400,14.623339,19.350075,13.973413,8.0354509,9.57164,4.9630723,29.483013
242000,12.362301,9.9632807,14.051408,12.362301,8.225214,6.364749,36.670746
242100,14.926444,8.6831722,11.087191,9.7954788,4.592752,3.5522068,47.362755
242200,12.921147,15.483871,12.580646,10.358423,6.5591397,6.8279572,35.268818
242300,15.695993,9.0458488,16.93515,10.037175,4.605535,5.1011977,38.579098
242600,16.2206,14.395782,9.0227089,12.104623,2.2506082,2.919708,43.085968
242700,13.037582,11.933359,12.10771,12.727625,9.6086788,4.9980626,35.586983
243000,14.912027,15.719643,11.277761,10.773003,6.1147966,5.6965675,35.506203
243100,12,13.757576,12.681818,10.742424,5.621212,5.621212,39.575756
261101,6.7609253,3.419023,17.352184,18.149099,15.218509,19.15167,19.948586
261102,4.2337213,8.6655111,12.131716,14.161922,17.479574,26.417431,16.910126
261200,7.6769195,8.0270071,14.553638,14.303576,12.228057,25.456364,17.754438
262100,6.2417436,6.8361955,7.3645973,17.668428,13.375165,29.953764,18.560106
262200,6.215528,8.1671619,12.006788,15.167586,16.122189,19.91939,22.401358
262301,18.175743,6.8493152,11.39325,9.4888077,10.357501,23.521551,20.213833
262302,4.7066407,7.0921984,13.958736,13.507415,14.474532,19.406834,26.853643
262303,5.6191115,3.2974429,10.76716,15.51144,16.049799,27.086138,21.668909
262400,4.6864686,2.4422443,10.231023,15.841584,18.184818,23.861385,24.752476
262501,4.7478476,5.5842557,12.644526,15.202952,12.619926,17.835178,31.365314
262601,3.857409,5.5067835,9.2045755,16.626762,18.249535,20.803406,25.75153
262604,4.4403615,4.2259989,11.698055,15.556577,14.546011,27.729292,21.803705
262704,4.7781572,8.5608644,12.030717,19.681456,14.106939,16.780432,24.061434
262706,3.4748011,3.6339521,11.193634,16.286472,14.535809,20.583555,30.291777
262802,1.6676089,3.7874506,11.78632,16.760881,16.223856,25.042397,24.731487
264000,4.5774646,7.6504483,11.8758,13.09219,16.901409,26.696543,19.206146
264102,8.2717876,23.59675,17.688332,12.11226,12.850812,14.771049,10.70901
264103,4.6511626,35.565357,18.043304,9.9438648,10.064154,11.547714,10.184443
264301,10.675254,34.465263,18.618267,10.40203,4.8399687,14.090554,6.9086652
264302,7.4080782,23.039305,15.667452,11.881906,11.918131,18.565477,11.519652
265100,2.7057927,6.9359756,11.509147,7.9268293,13.109756,42.987804,14.824696
265201,37.7178,9.9760847,4.4414077,5.944653,14.519986,15.989067,11.411001
265202,18.528915,21.195957,4.9971924,17.630545,10.387423,19.595734,7.6642337
265301,93.897041,3.6287873,0.043406546,0,0,0,2.4307666
265303,83.553299,11.309645,1.177665,1.8883249,0.81218272,0.5076142,0.75126904
265304,78.922989,10.422698,2.2292993,4.0532718,1.1291256,0.72379851,2.5188189
265305,55.441383,25.969173,9.5516109,3.2695003,1.914993,0.74731433,3.1060252
265410,3.0324399,12.693935,17.912554,16.008463,10.648801,18.265162,21.438646
265420,14.57263,6.3521719,15.600187,11.770201,12.143858,18.075666,21.485287
265510,31.875301,24.77042,16.723055,5.6790719,8.3373613,7.7332044,4.8815851
265520,9.8757067,26.237288,18.531073,7.0734463,12.610169,15.073446,10.59887
265601,7.7992539,23.906408,16.073246,11.495422,8.6130896,18.006104,14.106477
265602,8.0970278,15.169115,8.9511442,10.146908,9.0878029,37.991116,10.556884
265700,6.1342592,13.811728,13.695988,16.300154,15.084877,20.370371,14.602623
267100,4.573216,24.162073,16.177567,10.367943,12.840756,15.6115,16.266945
267200,8.2714739,21.297277,16.472252,14.068576,14.17462,14.969954,10.745847
267300,10.072927,34.958981,18.003647,12.739289,5.6745672,11.440291,7.110301
267402,10.947002,33.514336,18.331884,11.120765,9.8392706,12.662902,3.5838401
267403,17.361563,34.983715,15.798045,10.293159,6.4495115,8.6970682,6.4169383
267404,7.8467717,33.642262,18.628359,10.781588,7.16713,10.750695,11.183194
267501,11.451076,35.03484,15.783096,9.103302,5.6498032,7.0433202,15.934566
267502,9.5548964,36.053413,12.611276,12.255193,9.5252228,7.448071,12.551929
267600,8.8480797,21.168613,20.434057,8.948247,12.153589,11.352254,17.09516
267700,8.7032709,33.323597,17.289721,13.025701,9.0829439,10.338785,8.235981
267800,3.7919464,11.208054,15.469799,15.302013,15.033557,17.516779,21.677853
267901,1.888412,6.6952791,16.051502,9.1845493,10.042918,44.678112,11.459228
267902,7.8600116,15.806082,12.248996,11.589214,12.22031,20.711416,19.563971
269000,3.6023309,12.360939,15.345223,15.751369,14.179764,15.009712,23.750662
269100,8.6339884,21.174421,9.3804426,12.440906,11.171933,16.994278,20.204031
269300,4.0291371,9.833827,13.384931,12.565445,15.34259,14.796267,30.047804
269500,1.9465934,5.7399549,13.301722,15.472922,16.496132,16.995258,30.047417
269601,8.0716076,18.75,15.295226,10.113066,15.106784,8.699749,23.963568
269602,14.681238,19.85428,13.260473,13.843351,10.637523,15.591986,12.131147
269700,4.8927264,20.460491,21.271585,14.024071,10.910518,10.204082,18.236525
269800,11.661099,27.664743,12.845429,13.665351,8.0777407,8.9887638,17.096872
269903,13.378685,39.027462,15.343915,10.103301,4.7115145,5.0390525,12.39607
269904,12.341378,39.661606,13.585469,7.1659617,10.972878,7.1161981,9.1565065
269905,17.606516,29.605263,15.28822,10.213033,5.2005014,2.5375941,19.548872
269906,6.6458983,36.067844,20.595362,10.972655,2.9075804,8.2381449,14.572516
269907,13.749561,34.303753,15.608559,10.066644,6.3486495,6.3135743,13.60926
270100,7.0888267,31.640371,19.342987,13.507672,8.2558889,9.8335857,10.330667
270200,10.707804,17.474722,21.337828,14.182007,6.4298677,14.389421,15.478351
270300,8.8176355,19.639278,17.194389,14.669338,11.302606,12.665331,15.711423
271100,8.1530781,14.184692,15.432612,13.227953,13.352745,14.975041,20.673878
271200,11.716814,29.876106,14.300885,12.353982,8.8141594,8.9911509,13.946902
271300,4.6283937,16.110369,19.982199,16.221628,10.213618,17.935024,14.908768
271400,4.043716,7.9508195,13.52459,19.535519,14.153006,18.797813,21.994535
271500,3.3483579,11.912428,14.713458,15.67933,12.556342,23.728268,18.061815
271600,12.494472,26.625387,15.811587,7.3418841,9.9513493,9.4427242,18.332596
271701,9.5619564,29.418783,13.414011,9.7664909,11.487984,13.9083,12.442475
271702,11.325967,32.665745,17.449356,7.8729281,5.2255983,6.6298342,18.83057
271801,13.293985,31.33783,13.153457,14.052838,5.9021921,11.916807,10.342889
271802,13.563502,31.381012,10.326757,13.131936,9.463625,8.2922316,13.840937
271901,10.167993,30.327145,11.612143,8.252284,9.3427649,9.7259064,20.571766
271902,7.3931952,18.188795,16.295729,14.223587,13.584037,13.763111,16.551548
272100,6.8068748,9.7467213,18.227047,16.191769,12.550882,12.912709,23.563997
272201,12.62907,20.373312,20.691025,16.719618,5.8776808,9.3725176,14.336775
272202,11.256684,23.048128,21.550802,16.470589,5.5080214,6.0962567,16.069519
272301,3.163017,21.776155,20.650852,17.639902,8.9416056,13.564477,14.26399
272302,9.4594593,19.029686,20.46965,13.535666,6.6016836,11.34249,19.561365
273100,7.9203334,10.421492,17.786013,16.720703,12.042612,19.407133,15.701714
273200,7.9671106,24.666855,16.95492,18.315849,7.9387584,8.2222853,15.934221
273300,6.3973064,27.890011,18.82716,14.113356,6.8742986,8.7542086,17.14366
273402,10.3325,33.071148,21.451555,8.0800858,11.405077,11.834108,3.8255274
273502,7.5910931,36.336033,24.797571,6.6464238,10.155195,6.4102564,8.0634279
273600,1.9254918,19.840939,19.589787,13.56216,14.022604,15.152783,15.906237
273700,8,14.357142,19.75,18.928572,10.892858,11.535714,16.535715
273800,7.2415867,24.278847,19.110577,12.740385,7.5120192,11.298077,17.81851
273902,4.6271095,21.529669,25.013609,13.146435,12.602069,16.194883,6.8862276
274100,12.767941,25.792171,14.095992,8.8769808,14.282386,11.929171,12.255359
274202,1.0452962,17.595819,18.715778,15.156795,16.824291,22.623196,8.038825
275101,5.1100631,29.874214,12.971698,10.691824,15.330189,10.927673,15.094339
275102,8.695652,26.447132,16.825315,11.499871,5.042449,9.9562645,21.533316
275200,12.178555,21.009218,19.917517,13.124697,7.9573021,8.5638037,17.248909
275302,6.8319101,19.370964,11.643408,9.8729429,18.433661,23.974173,9.8729429
275311,5.783258,24.018757,13.320598,14.675235,11.097604,15.092046,16.012505
275400,5.0867391,19.553072,25.93355,12.966775,11.849456,11.290797,13.319612
275500,14.063094,15.374382,15.450399,10.604333,9.5210943,11.383504,23.603193
275602,11.230148,26.430552,21.968742,12.62919,5.5079403,5.3692966,16.864128
275603,6.1293602,9.1093807,21.19878,18.421944,9.6173382,17.812395,17.710802
276000,3.4037979,18.487997,11.125045,14.70799,17.825151,18.27302,16.176998
276100,11.629826,25.833059,15.127021,13.279446,11.316398,7.7697129,15.044539
276400,16.211685,11.518199,9.2432947,15.349617,12.5,18.726053,16.451149
276500,68.702583,4.1160851,4.7230654,5.0265555,4.8179059,6.4112291,6.2025795
276601,9.9826174,13.185994,16.389372,12.192699,15.470573,17.10951,15.669232
276603,7.1226149,31.11657,13.829586,13.867372,15.189874,13.357265,5.5167203
276604,24.099789,30.054131,10.261238,11.343845,5.7660627,11.414451,7.0604849
277000,3.703038,14.165019,13.050512,13.445982,12.601114,22.757505,20.276829
277100,10.6875,9.5625,12.125,20.96875,10.875,14.375,21.40625
277200,15.841584,24.910891,16.277227,13.544555,6.09901,5.3069305,18.019802
277400,14.093567,18.771931,15.321637,18.245613,8.4210529,2.2222223,22.923977
278001,12.410501,10.620525,16.746222,20.087509,9.5863171,11.734288,18.814638
278102,5,22.516129,16.258064,18.32258,17.096775,13.451612,7.3548388
291110,14.845939,14.64986,11.064425,14.313725,8.5154066,8.6274509,27.983192
291120,12.396334,11.13051,18.812746,14.666084,6.5910082,5.9362721,30.467045
291130,12.513998,13.157895,14.837626,13.577827,13.073908,11.534155,21.304592
291210,12.528158,11.211228,13.221279,12.233582,11.037949,12.406862,27.360943
291220,8.0390091,16.789667,14.285714,15.761729,7.3537164,10.279388,27.490774
291300,5.5095277,15.120132,7.7879038,16.445734,14.167357,27.340513,13.628832
292000,13.044772,16.748476,16.42124,8.6717243,9.4005651,6.6339431,29.079281
293201,10.388231,18.804974,15.711252,9.1446772,12.617531,10.55505,22.778284
293202,11.036737,16.064756,14.523662,12.702366,7.6120796,5.4950185,32.56538
293301,10.24138,14.034483,10.448276,14.551724,15.068966,18.551723,17.103449
293302,8.8577662,13.386686,16.660604,13.204802,11.640596,11.767916,24.48163
293304,13.116258,14.469158,18.160973,12.864022,10.685622,9.5849571,21.119009
293306,8.2564964,16.638725,14.375524,16.974014,10.645432,12.740989,20.368818
293307,14.455593,17.837234,12.114455,15.793386,6.8747678,7.1348939,25.789669
294110,12.155912,17.088747,10.019819,13.78551,9.4913015,9.2050209,28.253689
294120,9.8910313,13.453479,16.177704,11.860855,7.1668062,8.1307631,33.319363
294200,11.638784,18.852312,10.469509,13.527613,6.9796724,9.0843678,29.447742
294301,11.343284,12.164179,14.328359,13.395522,11.716418,11.567164,25.485075
294302,12.992672,14.359279,13.269955,13.190731,6.6745892,6.2982769,33.214497
294410,13.436433,13.898374,10.966058,10.765214,9.7409115,8.4956818,32.69733
294421,10.003302,15.780786,15.8138,16.077913,7.0650382,6.7018819,28.55728
294510,12.167221,16.118969,13.352745,10.690516,9.1098166,5.5740433,32.986691
294520,12.602515,17.277201,14.461454,10.934937,8.939311,5.6588302,30.125751
294610,17.763918,15.199815,10.464311,10.602911,7.9464078,9.4017096,28.620928
294620,12.533275,13.797693,14.618456,10.093167,11.512866,11.424135,26.020409
294701,11.959208,12.824474,14.307787,12.824474,7.3238568,7.3238568,33.43634
294810,12.432796,13.44086,15.658602,11.939964,4.749104,4.2562723,37.5224
294820,11.911573,15.968791,14.148245,8.1404419,9.7009106,3.3289988,36.801041
294830,12.407798,15.542677,12.72392,12.592202,6.8493152,7.2708116,32.613277
294900,14.448669,10.999456,12.330256,12.927756,5.8392177,7.6588812,35.795765
295103,10.008221,10.460337,11.857789,17.899712,14.8582,19.502672,15.413071
296210,11.204074,15.460167,10.840305,12.040742,10.294653,12.004365,28.155693
296220,12.690135,13.515862,14.38505,10.039113,8.6484137,7.7357669,32.985657
296300,8.4768209,9.3598232,13.796909,18.388521,17.064018,13.399558,19.514349
296401,5.970149,16.769096,8.223588,15.364355,12.232953,21.334503,20.105356
296402,8.4784756,11.567532,11.40322,18.600065,13.243509,15.708182,20.999014
296500,10,12.725,18.575001,12.35,8.6000004,10.425,27.325001
296600,11.840816,9.8608112,13.330719,22.760242,10.742991,6.0184278,25.445992
296901,8.1556129,21.701429,6.4916801,14.084837,12.069369,8.1790485,29.318022
296902,9.1733875,17.288307,8.3165321,16.355846,14.99496,10.987904,22.883064
297000,3.7840953,16.692278,13.446024,16.192854,14.137533,15.194007,20.553207
297110,9.2130156,13.904654,19.201664,13.8479,8.4184637,7.7563376,27.657965
297120,11.401425,14.59488,19.89971,11.8237,8.1815786,7.310636,26.788071
297201,16.871416,17.499317,10.29211,16.134315,10.07371,8.872509,20.25662
297202,8.1832218,12.660833,14.487906,18.45085,12.3263,12.017499,21.873392
297300,4.0905137,16.013926,10.400348,9.9651871,9.6170588,16.840731,33.072235
297400,5.4506779,7.7373037,6.7801118,14.783302,17.548525,29.938847,17.761234
297500,6.1960783,12.490196,16.078432,15.294118,15.039216,12.862745,22.039215
297601,8.1481485,15.282651,10.487329,14.463938,17.933723,9.6296301,24.054581
297602,7.0411987,12.034956,15.580524,16.629213,16.454432,14.806492,17.453184
300100,6.7102833,9.6124811,9.9647713,22.63043,13.387015,16.322765,21.372253
300200,8.2452431,7.5229034,12.614517,14.675828,17.706131,15.768147,23.46723
300301,7.2443833,10.744307,14.24423,18.844566,11.661318,15.359926,21.901268
300400,6.9717555,12.316768,18.358955,13.532356,15.176975,11.405077,22.238111
300501,9.2659054,9.2985315,14.551387,19.412724,9.1027737,13.246329,25.122349
300502,6.7466269,15.525571,16.341829,15.259037,12.410461,9.295352,24.421124
300600,6.4354229,12.313183,14.343074,14.253848,12.26857,16.306046,24.079857
300701,4.816339,12.117055,11.812223,15.515927,17.863131,14.57095,23.304375
300702,7.9209785,11.571026,9.8588896,15.296331,16.989653,23.254938,15.108185
300800,6.1020517,12.953709,16.938454,13.09837,14.032088,15.123619,21.751709
300901,6.4372921,9.1327095,13.429523,16.981133,14.983352,20.183922,18.85207
300902,5.7851238,9.285367,10.597959,16.674768,16.431696,23.237724,17.98736
301000,6.4724917,12.317961,16.241909,16.383495,11.488673,17.172331,19.92314
301100,7.9309821,10.97321,13.712729,12.547298,19.494476,19.47934,15.861964
301203,4.9243279,19.22295,14.931105,11.136209,13.575785,21.323696,14.885927
301204,8.6106815,22.174923,12.712849,11.416409,16.23452,18.517801,10.332817
301205,8.2887697,8.6007128,17.736185,9.9821749,16.978609,18.894831,19.518717
301206,9.8024464,13.414864,12.982126,16.18062,14.299153,15.729069,17.591722
301300,3.7679722,6.7922659,16.509668,17.897867,13.088746,19.831432,22.112047
301400,9.4609165,9.2452831,12.911051,13.423181,20.835579,15.363881,18.760107
301501,8.8172045,10.806452,8.6559143,19.946236,18.387096,19.462366,13.924731
301502,8.4984207,18.676428,17.815102,12.632788,12.733276,13.996554,15.64743
301601,8.1638937,21.179914,11.414048,13.632163,17.005545,14.633395,13.971042
301602,7.1358266,14.148623,17.839567,15.846457,13.262795,12.795276,18.971457
301701,9.0658398,16.683903,15.339538,11.789039,13.305757,17.132023,16.683903
301702,10.399729,17.530487,13.448509,15.447154,13.499323,13.109756,16.565041
301801,6.100266,16.104702,20.962732,12.488909,12.26708,13.309671,18.766638
301802,7.3871803,16.556482,15.004312,15.694165,7.7895947,19.43087,18.137396
301900,6.8164701,15.691689,17.737886,12.779312,14.361034,16.758724,15.854883
302002,5.7207661,22.95867,10.30746,11.542338,11.038306,22.001009,16.431452
302003,6.3641105,19.822639,11.085029,14.241001,12.441315,23.030777,13.015128
302004,10.556186,20,11.328036,14.211123,18.024971,15.096481,10.783201
302102,8.0748568,16.617571,14.156992,15.40461,17.483971,14.520881,13.741119
302103,11.617195,15.387239,12.333674,14.687819,11.941317,15.609007,18.423746
302104,8.316783,22.318769,10.675273,15.739821,9.2105265,14.051639,19.687189
302201,7.4155655,13.534019,14.317181,11.331375,9.5447874,23.445913,20.41116
302202,13.803202,14.11558,11.889887,15.228426,13.393206,15.599375,15.970325
302301,8.3734798,12.31934,18.788713,14.154623,13.535214,13.558156,19.270475
302302,10.432075,16.017906,14.013235,11.852861,12.378357,14.32464,20.980927
302401,12.145405,21.165279,11.584848,17.003567,11.245116,12.366231,14.489553
302503,12.223923,12.814345,14.738684,14.170129,13.251695,14.104527,18.696697
302504,7.6661372,13.903379,17.101383,16.738489,9.4352465,12.746655,22.408709
302505,13.59094,16.744392,10.304241,15.745059,12.058627,9.4825668,22.074173
302506,8.494318,16.25,17.102272,12.926136,10.198864,18.72159,16.306818
310100,5.6253223,6.4682608,15.138483,16.996387,16.325478,18.83709,20.60898
310201,6.0893564,15.870277,15.163015,13.886493,11.781956,15.715025,21.493876
310202,10.1,14.74,12.72,17.559999,12.16,14.94,17.780001
310300,6.6246057,6.2740974,13.880126,16.228531,15.177007,20.925343,20.890291
310400,5.5135474,17.769377,11.247637,16.572149,12.980466,17.958412,17.958412
310501,7.7720208,22.394934,17.184801,12.924582,9.0385723,7.3978124,23.287277
310601,11.104276,18.45586,16.887112,14.841587,5.7059364,9.0126114,23.992619
310602,10.00397,13.973799,15.12505,13.457722,11.790393,13.894403,21.754665
310701,4.340836,26.125402,13.74598,8.400322,7.8376207,24.075563,15.474277
310702,7.8213038,25.020123,12.838744,10.115375,8.9348001,19.694124,15.57553
310703,10.122526,23.185675,14.137606,14.816211,6.8991518,12.855797,17.983034
310800,7.0877709,10.301139,15.919941,15.479251,11.733382,16.709511,22.769005
310900,6.6870279,12.891818,12.489953,18.260729,15.672722,14.57965,19.4181
311000,5.2018824,11.840476,19.593758,16.20015,12.063414,10.601933,24.49839
311100,8.1355095,13.872403,13.155292,17.952522,10.138476,13.600395,23.145401
311200,5.479876,18.266254,19.752321,11.702786,9.2879257,11.671826,23.83901
311300,5.3780203,8.5996361,23.252792,14.445311,9.1192522,14.185503,25.019485
311400,8.3821545,9.5087881,13.159081,16.944571,15.772871,17.981073,18.251465
311500,8.4359493,16.669729,15.677265,19.628744,9.7040987,12.497703,17.386509
311600,9.1223698,28.031561,16.777409,12.472315,11.254153,8.0703211,14.271872
311700,4.9310346,10.068966,18.103449,14.879311,11.827586,22.672413,17.517241
311801,4.1638684,21.121557,20.013432,14.304903,6.4137006,9.9731359,24.009403
311802,10.941146,20.534094,11.667099,14.130153,10.604096,7.9595542,24.163858
320000,,,,,,,
320100,10.551865,18.995913,15.700051,10.896781,8.6739912,9.2233009,25.958099
